partipcod,parnom,disnom,cornom,nivel,latitud,longitud,tipodet,ts,nivel_lbl
1,Av Primavera-Jr El Polo,Santiago De Surco,NA,1,-12.109808,-76.974724,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Primavera-Jr Jose Nicolas Rodrigo,Santiago De Surco,NA,1,-12.103233,-76.962646,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Primavera-Jr Santa Elena Norte,Santiago De Surco,NA,1,-12.106766,-76.967773,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Primavera-Panamericana Sur,Santiago De Surco,NA,1,-12.110081,-76.977859,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Primavera-Psj Santa Juana,Villa Maria Del Triunfo,NA,3,-12.143244,-76.950134,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Proceres De Huandoy-Av Alfredo Mendiola,Comas,NA,1,-11.937563,-77.071152,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Proceres De La Independencia-Av El Sol,San Juan De Lurigancho,NA,1,-11.984594,-77.006607,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Proceres De La Independencia-Av Jorge Basadre Este,San Juan De Lurigancho,NA,3,-11.990201,-77.010658,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Proceres De La Independencia-Av Jorge Basadre Oeste,San Juan De Lurigancho,NA,3,-11.989109,-77.010513,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Proceres De La Independencia-Av Jose Antonio Encinas,San Juan De Lurigancho,NA,4,-12.021408533,-77.006119456,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Proceres De La Independencia-Av Jose Antonio Encinas,San Juan De Lurigancho,NA,4,-12.021746981,-77.006141267,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Proceres De La Independencia-Av Las Maquinarias,San Juan De Lurigancho,NA,1,-12.008073,-77.004372,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Proceres De La Independencia-Av Lima,San Juan De Lurigancho,NA,3,-12.02564,-77.010002,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Proceres De La Independencia-Av Los Ebanos,San Juan De Lurigancho,NA,4,-12.002958432,-77.008089648,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Proceres De La Independencia-Av Los Jardines Este,San Juan De Lurigancho,NA,1,-12.006216,-77.005554,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Proceres De La Independencia-Av Los Jardines Oeste,San Juan De Lurigancho,NA,1,-12.005904,-77.006088,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Proceres De La Independencia-Av Los Postes Este,San Juan De Lurigancho,NA,4,-11.997501019,-77.009393287,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Proceres De La Independencia-Av Los Postes Oeste,San Juan De Lurigancho,NA,4,-11.996979035,-77.009904132,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Proceres De La Independencia-Av Los Tusilagos Este,San Juan De Lurigancho,NA,2,-12.011876000000001,-77.002075,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Proceres De La Independencia-Av Lurigancho,San Juan De Lurigancho,NA,2,-12.01853,-77.002831,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Proceres De La Independencia-Av Peru,San Juan De Lurigancho,NA,2,-12.028349,-77.011414,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Proceres De La Independencia-Av San Aurelio,San Juan De Lurigancho,NA,4,-12.016349,-77.001671,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Proceres De La Independencia-Av San Hilarion Este,San Juan De Lurigancho,NA,3,-11.9937,-77.010483,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Proceres De La Independencia-Av San Hilarion Oeste,San Juan De Lurigancho,NA,3,-11.993358,-77.010963,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Proceres De La Independencia-Av Tupac Amaru,San Juan De Lurigancho,NA,3,-12.023165,-77.007652,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Proceres De La Independencia-Ca Coralinas,San Juan De Lurigancho,NA,1,-12.009121,-77.004242,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Proceres De La Independencia-Ca Jobos,San Juan De Lurigancho,NA,3,-11.999001,-77.009361,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Proceres De La Independencia-Ca Las Amatistas,San Juan De Lurigancho,NA,4,-11.999923862,-77.008663145,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Proceres De La Independencia-Ca Las Coralinas,San Juan De Lurigancho,NA,1,-12.009121,-77.004242,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Proceres De La Independencia-Ca Las Estrellas,San Juan De Lurigancho,NA,2,-11.986522,-77.007843,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Proceres De La Independencia-Ca Las Getias,San Juan De Lurigancho,NA,4,-12.002585973,-77.007790295,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Proceres De La Independencia-Ca Las Sensistivas,San Juan De Lurigancho,NA,2,-12.010878,-77.003105,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Proceres De La Independencia-Ca Las Sensitivas,San Juan De Lurigancho,NA,2,-12.010878,-77.003105,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Proceres De La Independencia-Ca Los Arandanos,San Juan De Lurigancho,NA,3,-12.012985,-77.002243000000007,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Proceres De La Independencia-Ca Los Cisnes,San Juan De Lurigancho,NA,3,-12.014245,-77.001724,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Proceres De La Independencia-Ca Los Opalos,San Juan De Lurigancho,NA,2,-11.988014,-77.008972,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Proceres De La Independencia-Ca 9,San Juan De Lurigancho,NA,4,-11.995413063,-77.009925917,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Proceres-Jr Josc Antonio Encinas,San Juan De Lurigancho,NA,4,-12.021349371,-77.006178992,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Pr1ceres-Av Josc Olaya,San Juan De Lurigancho,NA,2,-12.032355,-77.012192,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Pr1ceres-Av Lima,San Juan De Lurigancho,NA,3,-12.025635,-77.01004,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Pr1ceres-Av Perc,San Juan De Lurigancho,NA,2,-12.028373,-77.011391,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Pr1ceres-Av Tupac Amaru,San Juan De Lurigancho,NA,3,-12.023196,-77.007744,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Pr1ceres-Ca Enrique Petral,San Juan De Lurigancho,NA,3,-12.03089,-77.012131,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Puente Piedra-Av Juan Lecaros,Puente Piedra,NA,1,-11.864857,-77.074577,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Puente Piedra-Av San Juan De Dios,Puente Piedra,NA,1,-11.865086,-77.07402,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Puente Piedra-Ca Faustino Sarmiento,Puente Piedra,NA,1,-11.861885,-77.078209,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Puente Piedra-Ca Luis Bedoya,Puente Piedra,NA,1,-11.867854,-77.072517,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Puente Piedra-Psje Puente Piedra,Puente Piedra,NA,1,-11.862897,-77.076576,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Ramon Herrera-Av Colonial,Lima,NA,2,-12.050279,-77.078018,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Ramon Herrera-Jr Mariano Arredondo,Lima,NA,1,-12.053779,-77.079376,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Reducto-Av 28 De Julio,Miraflores,NA,2,-12.128902,-77.023903,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Reducto-Ca Las Acacias,Miraflores,NA,1,-12.133107,-77.023384,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Reducto-Ca Leonidas Avenda/O,Miraflores,NA,2,-12.13086,-77.023491,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Reducto-Ca San Ignacio De Loyola,Miraflores,NA,2,-12.131623,-77.023582,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Republica De Panama-Av Andres Avelino Caceres,Surquillo,NA,4,-12.118984725,-77.018213016,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Republica De Panama-Av Angamos,Surquillo,NA,4,-12.112534545,-77.018492403,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Republica De Panama-Av Canaval Y Moreyra,San Isidro,NA,1,-12.097048,-77.020164,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Republica De Panama-Av Catalino Miranda,Barranco,NA,4,-12.136067265,-77.01774907,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Republica De Panama-Av Domingo Orue,Surquillo,NA,1,-12.105484,-77.018509,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Republica De Panama-Av Paseo De La Republica,Barranco,NA,1,-12.135549,-77.017899,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Republica De Panama-Av 28 De Julio,Miraflores,NA,1,-12.130324,-77.01799,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Republica De Panama-Ca Los Zorzales,San Isidro,NA,1,-12.100379,-77.019196,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Republica De Panama-Ca Salaverry,Surquillo,NA,4,-12.1089757,-77.018424563,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Republica De Panama-Ca San Agustin,Surquillo,NA,4,-12.115305741,-77.018402008,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Republica De Panama-Psj Los Lamentos,San Isidro,NA,1,-12.100214,-77.019341,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Revolucion-Av  Los Angeles,Villa El Salvador,NA,2,-12.198166,-76.945839,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Revolucion-Av  1 De Mayo,Villa El Salvador,NA,3,-12.193201,-76.948822,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Revolucion-Av Arriba Peru,Villa El Salvador,NA,3,-12.205686,-76.941246,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Revolucion-Av Bolivar,Villa El Salvador,NA,2,-12.215897,-76.935081,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Revolucion-Av Cesar Vallejo,Villa El Salvador,NA,2,-12.213369,-76.936546,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Revolucion-Av El Sol,Villa El Salvador,NA,3,-12.200485,-76.944176,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Revolucion-Av Jorge Chavez,Villa El Salvador,NA,3,-12.210787,-76.938324,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Revolucion-Av Jose Carlos Mareategui,Villa El Salvador,NA,2,-12.22084,-76.932251,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Revolucion-Av Jose Cfarlos Mareategui,Villa El Salvador,NA,2,-12.221177,-76.931862,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Revolucion-Av Jose Olaya,Villa El Salvador,NA,2,-12.223565,-76.930443,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Revolucion-Av Juan Velasco Alvarado,Villa El Salvador,NA,2,-12.208025,-76.939827,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Revolucion-Av Las Lomas,Villa El Salvador,NA,2,-12.239235,-76.92067,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Revolucion-Av Maria Reiche,Villa El Salvador,NA,2,-12.242967,-76.918106,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Revolucion-Av Talara,Villa El Salvador,NA,2,-12.225954,-76.928993,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Revolucion-Av Universitaria,Villa El Salvador,NA,2,-12.235903,-76.92292,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Revolucion-Av Villa Del Mar,Villa El Salvador,NA,3,-12.203302,-76.942688,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Revolucion-Av 200 Millas,Villa El Salvador,NA,1,-12.228502,-76.927658,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Revolucion-Av 3 De Octubre,Villa El Salvador,NA,2,-12.218292,-76.93364,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Revolucion-Ca Pacto Andino,Villa El Salvador,NA,3,-12.195713,-76.947273,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Revolucion-Ca S/N Altura De Lote 20 Mz Q/ Pachacamac 4ta Etapa- 1er Sector,Villa El Salvador,NA,2,-12.230879,-76.925964,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Revolucion-Ca S/N Altura Del Lote 23 Mz K/Agrup Pachacamac 4to Sector-2da Etapa,Villa El Salvador,NA,1,-12.233346,-76.924828,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Revolucion-Ca S/N Altura Del Lote 23 Mz P/Pachacamac 4ta Etapa- 1er Sector,Villa El Salvador,NA,1,-12.23072,-76.92646,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Revolucion-Ca S/N Altura Del Lote 44 Mz J/Agrup Pachacamac 4to Sector-2da Etapa,Villa El Salvador,NA,1,-12.233366,-76.924484,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Revolucion-Ca S/N Altura Del Lote28 Mz J/Agrup Pachacamac Sec 2do Etapa 4ta,Villa El Salvador,NA,2,-12.240941,-76.919113,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Revolucion-Jorge Chavez,Villa El Salvador,NA,3,-12.210831,-76.938171,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Reynaldo Saavedra Pison (Av Victor Sarria Aezubiaga - Av Luis Braille-Av Roberto Thorndike Galup,Lima,NA,3,-12.054572,-77.069237,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Reynaldo Saavedra Pison (Av Victor Sarria Aezubiaga - Av Luis Braille-Ca Alberto Reyes,Lima,NA,4,-12.054501999,-77.067638938,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Ricardo Palma-Av Arequipa (Ovalo Miraflores),Miraflores,NA,2,-12.119017,-77.02874,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Ricardo Palma-Av Paseo De La Rep/Blica,Miraflores,NA,2,-12.119235,-77.026161,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Ricardo Palma-Ca Esperanza,Miraflores,NA,2,-12.119796,-77.024231,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Ricardo Palma-Ca Mariano Odicio,Miraflores,NA,2,-12.119643,-77.024651,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Riva Aguero (Tramo: Av Nicolas Ayllon - Av Ancash)-Av Ancash,El Agustino,NA,3,-12.040673,-76.997337,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Riva Aguero (Tramo: Av Nicolas Ayllon - Av Ancash)-Av Juan Hoyle Palacios,El Agustino,NA,3,-12.04955,-77.001404,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Riva Aguero (Tramo: Av Nicolas Ayllon - Av Ancash)-Ca Esperanza Osores,El Agustino,NA,3,-12.049116,-77.001366,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Riva Aguero (Tramo: Av Nicolas Ayllon - Av Ancash)-Jr Los Claveles,El Agustino,NA,3,-12.047049,-76.999657,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Riva Aguero (Tramo: Av Nicolas Ayllon - Av Ancash)-Pasaje 94,El Agustino,NA,3,-12.046344,-76.999313,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Riva Ag2ero (Tramo: Av Nicolas Ayllon - Av Ancash)-Av Francisco Bolognesi,El Agustino,NA,3,-12.058229,-77.006996,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Riva Ag2ero (Tramo: Av Nicolas Ayllon - Av Ancash)-Av Tupac Amaru,El Agustino,NA,3,-12.052784,-77.003792,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Riva Ag2ero (Tramo: Av Nicolas Ayllon - Av Ancash)-Ca Andres Avelino Caceres,El Agustino,NA,3,-12.056319,-77.005295,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Riva Ag2ero (Tramo: Av Nicolas Ayllon - Av Ancash)-Ca Sor Araceli Catalan,El Agustino,NA,3,-12.053303,-77.003754,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Riva Ag2ero (Tramo: Av Nicolas Ayllon - Av Ancash)-Jr Huascar,El Agustino,NA,3,-12.043602,-76.997612,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Rivera Navarrete-Jr Los Jazmines,Lince,NA,2,-12.089797,-77.027283,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Roberto Thorndike Galup (Av Reynaldo Saavedra Pioon - Av Venezuela)-Av Reynaldo Saavedra Pilon,Lima,NA,4,-12.054732441,-77.069184025,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Roberto Thorndike Galup (Av Reynaldo Saavedra Pioon - Av Venezuela)-Av Victor Criado Tejada,Lima,NA,4,-12.057138,-77.068626,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av Roosevelt (Replblica De Panama)-Av Alfredo Benavides,Miraflores,NA,1,-12.126104,-77.018097,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Roosevelt (Replblica De Panama)-Av Ricardo Palma,Miraflores,NA,1,-12.12303,-77.018127,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Roosevelt (Replblica De Panama)-Av Roca Y Bolora,Miraflores,NA,1,-12.120775,-77.018181,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Roosevelt (Replblica De Panama)-Av 28 De Julio,Miraflores,NA,1,-12.130118,-77.018051,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Roosevelt (Replblica De Panama)-Ca M A Olaechea,Miraflores,NA,1,-12.12881,-77.01796,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Roosevelt (Replblica De Panama)-Ca Manuel Mota,Miraflores,NA,1,-12.128989,-77.018127,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Av Alberto Del Campo,San Isidro,NA,1,-12.097744,-77.055679,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Av E Rebagliati,Jesus Maria,NA,2,-12.079975,-77.042191,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Av Javier Prado Oeste,San Isidro,NA,2,-12.095042,-77.054276,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Av Marivtegui,Jesus Maria,NA,2,-12.076431,-77.042213,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Av Perez Aranibar,San Isidro,NA,2,-12.102598,-77.058174,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Av Prescott,San Isidro,NA,3,-12.085156,-77.048615,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Av Puente Del Este,Jesus Maria,NA,1,-12.087782,-77.050659,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Av San Felipe,Jesus Maria,NA,3,-12.082279,-77.045486,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Av Sanchez Carrian,Jesus Maria,NA,2,-12.092792,-77.053146,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Av 28 De Julio,Jesus Maria,NA,1,-12.065203,-77.038712,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Ca Cadiz,Jesus Maria,NA,1,-12.088171000000001,-77.050667,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Ca Husares De Junmn,Jesus Maria,NA,2,-12.080247,-77.042511,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Ca Juan Elespuru,San Isidro,NA,2,-12.096214,-77.054825,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Jr Luis M Sanchez Cerro,Jesus Maria,NA,3,-12.085164,-77.04882,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Jr Pablo Bermudez,Jesus Maria,NA,2,-12.071918,-77.041176,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Jr Pachacutec,Jesus Maria,NA,3,-12.082795,-77.045837,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av Salaverry (Tramo: Av 28 De Julio - Av Del Ejcrcito)-Jr 06 De Agosto,Jesus Maria,NA,3,-12.073763,-77.041855,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av San Borja Sur-Av San Luis,San Borja,NA,2,-12.100438,-76.9944,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av San Borja Sur-El Boulevard De Surco,San Borja,NA,2,-12.102819,-76.990128,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av San Borja Sur-Jr Paseo Del Bosque,San Borja,NA,2,-12.103287,-76.989471,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av San Borja Sur-Jr Schubert,San Borja,NA,2,-12.1015,-76.991913,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av San Juan-Av Billighurst,San Juan De Miraflores,NA,2,-12.15869,-76.973244,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av San Juan-Av Billinghurst,San Juan De Miraflores,NA,1,-12.158381,-76.973251,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av San Juan-Av Defensores De Lima,San Juan De Miraflores,NA,3,-12.148454,-76.969521,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av San Juan-Av Los Heroes,San Juan De Miraflores,NA,4,-12.153640843,-76.971786516,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av San Juan-Av Nepomuceno Vargas,San Juan De Miraflores,NA,3,-12.149774,-76.970642,Transporte Regular,2021-05-15T20:22:17Z,Muy Alto
1,Av San Juan-Av Vargas Machuca,San Juan De Miraflores,NA,4,-12.165029814,-76.972797419,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av San Juan-Ca Carranza,San Juan De Miraflores,NA,4,-12.156138,-76.97261,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av San Juan-Ca Chariarse,San Juan De Miraflores,NA,4,-12.155077,-76.972299,Transporte Regular,2021-05-15T20:22:17Z,Extremo
1,Av San Juan-Ca Timoran,San Juan De Miraflores,NA,2,-12.161942,-76.973007,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av San Luis-Av Angamos Este (Via Auxiliar Intercambio Vial),San Borja,NA,1,-12.111071,-76.99379,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av San Luis-Av Canada,San Borja,NA,1,-12.082602,-76.997108,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av San Luis-Av De Las Artes Norte,San Borja,NA,2,-12.089869,-76.996094,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av San Luis-Av Javier Prado Este,San Borja,NA,2,-12.086251,-76.996475,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av San Luis-Av Joaquin Madrid,San Borja,NA,1,-12.107783,-76.992416,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av San Luis-Av Mayor Julios Bailetti,San Borja,NA,1,-12.085131,-76.996758,Transporte Regular,2021-05-15T20:22:17Z,Moderado
1,Av San Luis-Av San Borja Norte,San Borja,NA,2,-12.092582,-76.995605,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av San Luis-Av San Borja Sur,San Borja,NA,2,-12.100311,-76.994682,Transporte Regular,2021-05-15T20:22:17Z,Alto
1,Av San Luis-Ca Clauida Monteverdi,San Borja,NA,1,-12.098195,-76.994911,Transporte Regular,2021-05-15T20:22:17Z,Moderado
